用户号,一级标签,二级标签,推荐指数,业务品牌,用户状态,状态改变时间,预存款,套餐,销售品,资费,入网时间,销售品生效时间,销售品失效时间,机顶盒编号
10979,偏好地区,其他国家,0.665922217423,互动电视,正常        ,20170916,36,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160419,20160419,20500101,10191
10979,偏好地区,法国,0.665840362248,互动电视,正常        ,20170916,36,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160419,20160419,20500101,10191
10979,偏好语种,其他,0.652596429753,互动电视,正常        ,20170916,36,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160419,20160419,20500101,10191
10979,偏好语种,国语,0.603461643801,互动电视,正常        ,20170916,36,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160419,20160419,20500101,10191
10981,偏好节目类型,生活服务,0.794668943868,互动电视,正常        ,20170929,0,,互动标准包,互动标准包-包月-26.5元,20160419,20171101,20500101,10529
10981,偏好地区,其他,0.754729709196,互动电视,正常        ,20170929,0,,互动标准包,互动标准包-包月-26.5元,20160419,20171101,20500101,10529
10981,偏好语种,德语,0.751231226071,互动电视,正常        ,20170929,0,,互动标准包,互动标准包-包月-26.5元,20160419,20171101,20500101,10529
10981,偏好节目类型,广告,0.747338470805,互动电视,正常        ,20170929,0,,互动标准包,互动标准包-包月-26.5元,20160419,20171101,20500101,10529
10981,偏好语种,法语,0.72759224671,互动电视,正常        ,20170929,0,,互动标准包,互动标准包-包月-26.5元,20160419,20171101,20500101,10529
10981,偏好地区,台湾,0.715761685715,互动电视,正常        ,20170929,0,,互动标准包,互动标准包-包月-26.5元,20160419,20171101,20500101,10529
10981,偏好节目类型,恐怖,0.698387201477,互动电视,正常        ,20170929,0,,互动标准包,互动标准包-包月-26.5元,20160419,20171101,20500101,10529
10981,偏好节目类型,大陆剧场,0.675676083159,互动电视,正常        ,20170929,0,,互动标准包,互动标准包-包月-26.5元,20160419,20171101,20500101,10529
10981,偏好地区,其他国家,0.665922217423,互动电视,正常        ,20170929,0,,互动标准包,互动标准包-包月-26.5元,20160419,20171101,20500101,10529
10981,偏好地区,法国,0.665840362248,互动电视,正常        ,20170929,0,,互动标准包,互动标准包-包月-26.5元,20160419,20171101,20500101,10529
10981,偏好语种,其他,0.652596429753,互动电视,正常        ,20170929,0,,互动标准包,互动标准包-包月-26.5元,20160419,20171101,20500101,10529
10981,偏好语种,国语,0.603461643801,互动电视,正常        ,20170929,0,,互动标准包,互动标准包-包月-26.5元,20160419,20171101,20500101,10529
10983,偏好节目类型,广告,0.798915618147,互动电视,正常        ,20160421,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160421,20160421,20500101,10263
10983,偏好节目类型,恐怖,0.735470656893,互动电视,正常        ,20160421,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160421,20160421,20500101,10263
10983,偏好节目类型,纪录片,0.70430765736,互动电视,正常        ,20160421,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160421,20160421,20500101,10263
10983,偏好节目类型,大陆剧场,0.703799025771,互动电视,正常        ,20160421,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160421,20160421,20500101,10263
10985,偏好节目类型,广告,2.72457113166,互动电视,正常        ,20160423,30,,互动59元包-600预存,互动59元包-600预存,20160423,20160423,20500101,10109
10985,偏好节目类型,电视剧场,2.63634412897,互动电视,正常        ,20160423,30,,互动59元包-600预存,互动59元包-600预存,20160423,20160423,20500101,10109
10985,偏好节目类型,动作,2.60348108537,互动电视,正常        ,20160423,30,,互动59元包-600预存,互动59元包-600预存,20160423,20160423,20500101,10109
10985,偏好节目类型,纪录片,2.60164581491,互动电视,正常        ,20160423,30,,互动59元包-600预存,互动59元包-600预存,20160423,20160423,20500101,10109
10985,偏好地区,其他,1.70699936371,互动电视,正常        ,20160423,30,,互动59元包-600预存,互动59元包-600预存,20160423,20160423,20500101,10109
10985,偏好地区,日本,1.51795058435,互动电视,正常        ,20160423,30,,互动59元包-600预存,互动59元包-600预存,20160423,20160423,20500101,10109
10985,偏好地区,香港,1.44655817672,互动电视,正常        ,20160423,30,,互动59元包-600预存,互动59元包-600预存,20160423,20160423,20500101,10109
10985,偏好地区,中国,1.44311456046,互动电视,正常        ,20160423,30,,互动59元包-600预存,互动59元包-600预存,20160423,20160423,20500101,10109
10985,偏好语种,德语,1.15397952453,互动电视,正常        ,20160423,30,,互动59元包-600预存,互动59元包-600预存,20160423,20160423,20500101,10109
10985,偏好语种,日语,0.952620143539,互动电视,正常        ,20160423,30,,互动59元包-600预存,互动59元包-600预存,20160423,20160423,20500101,10109
10985,偏好语种,英语,0.914193085854,互动电视,正常        ,20160423,30,,互动59元包-600预存,互动59元包-600预存,20160423,20160423,20500101,10109
10985,偏好语种,法语,0.870293098952,互动电视,正常        ,20160423,30,,互动59元包-600预存,互动59元包-600预存,20160423,20160423,20500101,10109
10990,偏好语种,其他,1.74652565177,互动电视,正常        ,20160426,30,,互动59元包-600预存,互动59元包-600预存,20160426,20160426,20500101,10401
10990,偏好节目类型,生活服务,1.6704491682,互动电视,正常        ,20160426,30,,互动59元包-600预存,互动59元包-600预存,20160426,20160426,20500101,10401
10990,偏好节目类型,历史,1.64237422599,互动电视,正常        ,20160426,30,,互动59元包-600预存,互动59元包-600预存,20160426,20160426,20500101,10401
10990,偏好节目类型,电视剧场,1.63052027801,互动电视,正常        ,20160426,30,,互动59元包-600预存,互动59元包-600预存,20160426,20160426,20500101,10401
10990,偏好节目类型,动作,1.61474827951,互动电视,正常        ,20160426,30,,互动59元包-600预存,互动59元包-600预存,20160426,20160426,20500101,10401
10990,偏好语种,日语,1.5279384497,互动电视,正常        ,20160426,30,,互动59元包-600预存,互动59元包-600预存,20160426,20160426,20500101,10401
10990,偏好语种,英语,1.4750221459,互动电视,正常        ,20160426,30,,互动59元包-600预存,互动59元包-600预存,20160426,20160426,20500101,10401
10990,偏好地区,其他,1.4081710016,互动电视,正常        ,20160426,30,,互动59元包-600预存,互动59元包-600预存,20160426,20160426,20500101,10401
10990,偏好地区,其他国家,1.36093224456,互动电视,正常        ,20160426,30,,互动59元包-600预存,互动59元包-600预存,20160426,20160426,20500101,10401
10990,偏好地区,法国,1.30273273209,互动电视,正常        ,20160426,30,,互动59元包-600预存,互动59元包-600预存,20160426,20160426,20500101,10401
10990,偏好地区,大陆,1.23513968193,互动电视,正常        ,20160426,30,,互动59元包-600预存,互动59元包-600预存,20160426,20160426,20500101,10401
10990,偏好语种,国语,1.21462274712,互动电视,正常        ,20160426,30,,互动59元包-600预存,互动59元包-600预存,20160426,20160426,20500101,10401
10991,偏好节目类型,生活服务,1.02790469785,互动电视,正常        ,20160428,30,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160428,20160428,20500101,10250
10991,偏好节目类型,综艺娱乐,0.977418376207,互动电视,正常        ,20160428,30,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160428,20160428,20500101,10250
10991,偏好节目类型,广告,0.947960340288,互动电视,正常        ,20160428,30,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160428,20160428,20500101,10250
10991,偏好节目类型,纪录片,0.929501420421,互动电视,正常        ,20160428,30,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160428,20160428,20500101,10250
10991,偏好语种,德语,0.696232829887,互动电视,正常        ,20160428,30,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160428,20160428,20500101,10250
10991,偏好语种,法语,0.674324484061,互动电视,正常        ,20160428,30,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160428,20160428,20500101,10250
10991,偏好语种,其他,0.604819186547,互动电视,正常        ,20160428,30,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160428,20160428,20500101,10250
10991,偏好语种,国语,0.55928160786,互动电视,正常        ,20160428,30,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160428,20160428,20500101,10250
10993,偏好节目类型,广告,1.21500071561,互动电视,正常        ,20160511,60,乐惠套餐-20M-包月-89元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-17年月享,20160511,20170701,20500101,11168
10993,偏好节目类型,综艺娱乐,1.17466835169,互动电视,正常        ,20160511,60,乐惠套餐-20M-包月-89元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-17年月享,20160511,20170701,20500101,11168
10993,偏好节目类型,纪录片,1.14033453357,互动电视,正常        ,20160511,60,乐惠套餐-20M-包月-89元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-17年月享,20160511,20170701,20500101,11168
10993,偏好节目类型,电视剧场,1.12757391428,互动电视,正常        ,20160511,60,乐惠套餐-20M-包月-89元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-17年月享,20160511,20170701,20500101,11168
10993,偏好地区,其他,0.620423477764,互动电视,正常        ,20160511,60,乐惠套餐-20M-包月-89元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-17年月享,20160511,20170701,20500101,11168
10993,偏好地区,台湾,0.58838992144,互动电视,正常        ,20160511,60,乐惠套餐-20M-包月-89元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-17年月享,20160511,20170701,20500101,11168
10993,偏好地区,其他国家,0.547419523864,互动电视,正常        ,20160511,60,乐惠套餐-20M-包月-89元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-17年月享,20160511,20170701,20500101,11168
10993,偏好地区,法国,0.547352235044,互动电视,正常        ,20160511,60,乐惠套餐-20M-包月-89元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-17年月享,20160511,20170701,20500101,11168
10994,偏好节目类型,生活服务,0.759358508025,互动电视,正常        ,20160504,60,,互动59元包-600预存,互动59元包-600预存,20160504,20160504,20500101,10115
10994,偏好地区,英国,0.754729709196,互动电视,正常        ,20160504,60,,互动59元包-600预存,互动59元包-600预存,20160504,20160504,20500101,10115
10994,偏好语种,粤语,0.751231226071,互动电视,正常        ,20160504,60,,互动59元包-600预存,互动59元包-600预存,20160504,20160504,20500101,10115
10994,偏好节目类型,欧美剧场,0.747338470805,互动电视,正常        ,20160504,60,,互动59元包-600预存,互动59元包-600预存,20160504,20160504,20500101,10115
10994,偏好地区,台湾,0.680190718673,互动电视,正常        ,20160504,60,,互动59元包-600预存,互动59元包-600预存,20160504,20160504,20500101,10115
10994,偏好语种,法语,0.665235229404,互动电视,正常        ,20160504,60,,互动59元包-600预存,互动59元包-600预存,20160504,20160504,20500101,10115
10994,偏好节目类型,动作,0.651090643563,互动电视,正常        ,20160504,60,,互动59元包-600预存,互动59元包-600预存,20160504,20160504,20500101,10115
10994,偏好节目类型,纪录片,0.631365632533,互动电视,正常        ,20160504,60,,互动59元包-600预存,互动59元包-600预存,20160504,20160504,20500101,10115
10994,偏好地区,其他国家,0.610405571585,互动电视,正常        ,20160504,60,,互动59元包-600预存,互动59元包-600预存,20160504,20160504,20500101,10115
10994,偏好地区,日本,0.608894206102,互动电视,正常        ,20160504,60,,互动59元包-600预存,互动59元包-600预存,20160504,20160504,20500101,10115
10994,偏好语种,其他,0.592684744588,互动电视,正常        ,20160504,60,,互动59元包-600预存,互动59元包-600预存,20160504,20160504,20500101,10115
10994,偏好语种,国语,0.572817759995,互动电视,正常        ,20160504,60,,互动59元包-600预存,互动59元包-600预存,20160504,20160504,20500101,10115
10997,偏好节目类型,生活服务,0.936796105995,互动电视,正常        ,20160504,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160504,20160504,20500101,10468
10997,偏好地区,台湾,0.81901795366,互动电视,正常        ,20160504,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160504,20160504,20500101,10468
10997,偏好节目类型,恐怖,0.811529793114,互动电视,正常        ,20160504,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160504,20160504,20500101,10468
10997,偏好节目类型,动作,0.797420376918,互动电视,正常        ,20160504,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160504,20160504,20500101,10468
10997,偏好节目类型,大陆剧场,0.788448235869,互动电视,正常        ,20160504,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160504,20160504,20500101,10468
10997,偏好地区,其他国家,0.755199066443,互动电视,正常        ,20160504,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160504,20160504,20500101,10468
10997,偏好地区,法国,0.748109008292,互动电视,正常        ,20160504,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160504,20160504,20500101,10468
10997,偏好地区,大陆,0.715260303324,互动电视,正常        ,20160504,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160504,20160504,20500101,10468
10999,偏好节目类型,动作,1.63478855024,互动电视,正常        ,20160505,60,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160505,20160505,20500101,10547
10999,偏好节目类型,恐怖,1.60130710324,互动电视,正常        ,20160505,60,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160505,20160505,20500101,10547
10999,偏好节目类型,电视剧场,1.59668655614,互动电视,正常        ,20160505,60,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160505,20160505,20500101,10547
10999,偏好节目类型,综艺娱乐,1.577381204,互动电视,正常        ,20160505,60,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160505,20160505,20500101,10547
10999,偏好地区,其他国家,1.47005744168,互动电视,正常        ,20160505,60,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160505,20160505,20500101,10547
10999,偏好地区,法国,1.40905971189,互动电视,正常        ,20160505,60,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160505,20160505,20500101,10547
10999,偏好地区,美国,1.40614337144,互动电视,正常        ,20160505,60,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160505,20160505,20500101,10547
10999,偏好地区,大陆,1.34642198177,互动电视,正常        ,20160505,60,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160505,20160505,20500101,10547
10999,偏好语种,其他,1.24096302554,互动电视,正常        ,20160505,60,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160505,20160505,20500101,10547
10999,偏好语种,国语,1.15521228883,互动电视,正常        ,20160505,60,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160505,20160505,20500101,10547
10999,偏好语种,日语,1.0675668952,互动电视,正常        ,20160505,60,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160505,20160505,20500101,10547
10999,偏好语种,英语,1.04412052789,互动电视,正常        ,20160505,60,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160505,20160505,20500101,10547
11003,偏好节目类型,生活服务,1.86580440386,互动电视,正常        ,20160509,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160509,20160509,20500101,11047
11003,偏好节目类型,广告,1.76167438245,互动电视,正常        ,20160509,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160509,20160509,20500101,11047
11003,偏好节目类型,大陆剧场,1.75321819221,互动电视,正常        ,20160509,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160509,20160509,20500101,11047
11003,偏好节目类型,电视剧场,1.69770575789,互动电视,正常        ,20160509,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160509,20160509,20500101,11047
11003,偏好地区,台湾,1.10095309754,互动电视,正常        ,20160509,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160509,20160509,20500101,11047
11003,偏好地区,其他,1.0833750866,互动电视,正常        ,20160509,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160509,20160509,20500101,11047
11003,偏好地区,其他国家,1.04172721466,互动电视,正常        ,20160509,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160509,20160509,20500101,11047
11003,偏好地区,美国,0.98068131581,互动电视,正常        ,20160509,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160509,20160509,20500101,11047
11003,偏好语种,德语,0.848705463665,互动电视,正常        ,20160509,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160509,20160509,20500101,11047
11003,偏好语种,其他,0.810795095404,互动电视,正常        ,20160509,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160509,20160509,20500101,11047
11003,偏好语种,国语,0.747364792161,互动电视,正常        ,20160509,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160509,20160509,20500101,11047
11003,偏好语种,日语,0.687340305815,互动电视,正常        ,20160509,60,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160509,20160509,20500101,11047
11004,偏好地区,台湾,0.788876282508,互动电视,正常        ,20160511,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,10424
11004,偏好节目类型,恐怖,0.788566020613,互动电视,正常        ,20160511,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,10424
11004,偏好节目类型,动作,0.773399680196,互动电视,正常        ,20160511,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,10424
11004,偏好节目类型,纪录片,0.763502450172,互动电视,正常        ,20160511,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,10424
11004,偏好节目类型,大陆剧场,0.762403445963,互动电视,正常        ,20160511,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,10424
11004,偏好地区,其他国家,0.726009882143,互动电视,正常        ,20160511,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,10424
11004,偏好地区,法国,0.717742028034,互动电视,正常        ,20160511,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,10424
11004,偏好地区,大陆,0.688386431961,互动电视,正常        ,20160511,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,10424
11004,偏好语种,法语,0.612770866154,互动电视,正常        ,20160511,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,10424
11004,偏好语种,其他,0.548200801847,互动电视,正常        ,20160511,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,10424
11004,偏好语种,国语,0.515688167508,互动电视,正常        ,20160511,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,10424
11005,偏好地区,其他,1.30714465323,互动电视,正常        ,20170105,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,11184
11005,偏好地区,美国,1.20071304615,互动电视,正常        ,20170105,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,11184
11005,偏好节目类型,生活服务,1.16913416773,互动电视,正常        ,20170105,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,11184
11005,偏好地区,大陆,1.14350150372,互动电视,正常        ,20170105,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,11184
11005,偏好地区,日本,1.11016611102,互动电视,正常        ,20170105,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,11184
11005,偏好节目类型,广告,1.09745289487,互动电视,正常        ,20170105,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,11184
11005,偏好节目类型,恐怖,1.08643845821,互动电视,正常        ,20170105,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,11184
11005,偏好节目类型,大陆剧场,1.01970610072,互动电视,正常        ,20170105,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,11184
11005,偏好语种,法语,0.520900856337,互动电视,正常        ,20170105,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,11184
11005,偏好语种,德语,0.505038048082,互动电视,正常        ,20170105,60,,互动59元包-600预存,互动59元包-600预存,20160511,20160511,20500101,11184
11006,偏好节目类型,大陆剧场,2.66625984564,互动电视,正常        ,20160516,60,,互动59元包-600预存,互动59元包-600预存,20160516,20160516,20500101,10080
11006,偏好节目类型,电视剧场,2.65118312365,互动电视,正常        ,20160516,60,,互动59元包-600预存,互动59元包-600预存,20160516,20160516,20500101,10080
11006,偏好节目类型,动作,2.64547685157,互动电视,正常        ,20160516,60,,互动59元包-600预存,互动59元包-600预存,20160516,20160516,20500101,10080
11006,偏好节目类型,历史,2.57474962052,互动电视,正常        ,20160516,60,,互动59元包-600预存,互动59元包-600预存,20160516,20160516,20500101,10080
11006,偏好地区,其他国家,1.70679831036,互动电视,正常        ,20160516,60,,互动59元包-600预存,互动59元包-600预存,20160516,20160516,20500101,10080
11006,偏好地区,美国,1.65851275117,互动电视,正常        ,20160516,60,,互动59元包-600预存,互动59元包-600预存,20160516,20160516,20500101,10080
11006,偏好地区,法国,1.62498496085,互动电视,正常        ,20160516,60,,互动59元包-600预存,互动59元包-600预存,20160516,20160516,20500101,10080
11006,偏好地区,日本,1.55388141625,互动电视,正常        ,20160516,60,,互动59元包-600预存,互动59元包-600预存,20160516,20160516,20500101,10080
11006,偏好语种,其他,1.434172631,互动电视,正常        ,20160516,60,,互动59元包-600预存,互动59元包-600预存,20160516,20160516,20500101,10080
11006,偏好语种,国语,1.34518315963,互动电视,正常        ,20160516,60,,互动59元包-600预存,互动59元包-600预存,20160516,20160516,20500101,10080
11006,偏好语种,日语,1.25228158941,互动电视,正常        ,20160516,60,,互动59元包-600预存,互动59元包-600预存,20160516,20160516,20500101,10080
11006,偏好语种,英语,1.20771272168,互动电视,正常        ,20160516,60,,互动59元包-600预存,互动59元包-600预存,20160516,20160516,20500101,10080
11008,偏好节目类型,恐怖,1.50455707072,互动电视,正常        ,20160525,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10760
11008,偏好节目类型,动作,1.47755176129,互动电视,正常        ,20160525,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10760
11008,偏好节目类型,纪录片,1.46339224089,互动电视,正常        ,20160525,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10760
11008,偏好节目类型,电视剧场,1.45495609072,互动电视,正常        ,20160525,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10760
11008,偏好语种,法语,1.07267148639,互动电视,正常        ,20160525,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10760
11008,偏好语种,其他,0.959045554625,互动电视,正常        ,20160525,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10760
11008,偏好语种,国语,0.905871173104,互动电视,正常        ,20160525,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10760
11008,偏好语种,日语,0.842168210743,互动电视,正常        ,20160525,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10760
11008,偏好地区,台湾,0.533933491014,互动电视,正常        ,20160525,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160525,20160525,20500101,10760
11012,偏好节目类型,大陆剧场,1.45263862926,互动电视,正常        ,20160521,260.71,乐惠套餐-25M-2年-2560元-送1年,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160521,20160521,20500101,10988
11012,偏好节目类型,电视剧场,1.42762850594,互动电视,正常        ,20160521,260.71,乐惠套餐-25M-2年-2560元-送1年,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160521,20160521,20500101,10988
11012,偏好节目类型,恐怖,1.42415413066,互动电视,正常        ,20160521,260.71,乐惠套餐-25M-2年-2560元-送1年,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160521,20160521,20500101,10988
11012,偏好节目类型,综艺娱乐,1.3773122847,互动电视,正常        ,20160521,260.71,乐惠套餐-25M-2年-2560元-送1年,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160521,20160521,20500101,10988
11012,偏好地区,台湾,0.898184056408,互动电视,正常        ,20160521,260.71,乐惠套餐-25M-2年-2560元-送1年,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160521,20160521,20500101,10988
11012,偏好地区,其他国家,0.822630423373,互动电视,正常        ,20160521,260.71,乐惠套餐-25M-2年-2560元-送1年,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160521,20160521,20500101,10988
11012,偏好地区,法国,0.809119440739,互动电视,正常        ,20160521,260.71,乐惠套餐-25M-2年-2560元-送1年,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160521,20160521,20500101,10988
11012,偏好地区,大陆,0.782201757467,互动电视,正常        ,20160521,260.71,乐惠套餐-25M-2年-2560元-送1年,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160521,20160521,20500101,10988
11012,偏好语种,法语,0.641143996226,互动电视,正常        ,20160521,260.71,乐惠套餐-25M-2年-2560元-送1年,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160521,20160521,20500101,10988
11012,偏好语种,其他,0.572747949301,互动电视,正常        ,20160521,260.71,乐惠套餐-25M-2年-2560元-送1年,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160521,20160521,20500101,10988
