用户号,一级标签,二级标签,推荐指数
10889,偏好地区,法国,1.08399301905
10889,偏好地区,美国,1.07780943702
10889,偏好语种,国语,1.0055933762
10889,偏好节目类型,欧美剧场,0.981662231568
10889,偏好节目类型,动作,0.974271554093
10889,偏好节目类型,生活服务,0.967963146099
10889,偏好节目类型,电视剧场,0.940952664915
10889,偏好语种,日语,0.921101045161
10890,偏好节目类型,欧美剧场,0.663580542883
10890,偏好节目类型,广告,0.626270298092
10890,偏好节目类型,动作,0.613274783782
10890,偏好节目类型,电视剧场,0.605542206628
10891,偏好节目类型,生活服务,1.21583469843
10891,偏好节目类型,综艺娱乐,1.14882168609
10891,偏好节目类型,电视剧场,1.1469224271
10891,偏好节目类型,动作,1.14440677344
10891,偏好地区,其他,0.889916190839
10891,偏好地区,台湾,0.871971446349
10891,偏好地区,美国,0.847429566697
10891,偏好地区,其他国家,0.842707981845
10903,偏好节目类型,大陆剧场,1.59375685291
10903,偏好节目类型,电视剧场,1.57228221946
10903,偏好节目类型,恐怖,1.56811502216
10903,偏好节目类型,综艺娱乐,1.51657707814
10903,偏好地区,台湾,0.871330099917
10903,偏好语种,法语,0.81092418063
10903,偏好地区,其他国家,0.800812309353
10903,偏好地区,法国,0.790566817123
10903,偏好地区,大陆,0.759910777131
10903,偏好语种,其他,0.725878526148
10903,偏好语种,国语,0.680306278573
10903,偏好语种,日语,0.626831488235
10905,偏好语种,德语,0.750285513499
10905,偏好语种,法语,0.726676292859
10905,偏好语种,其他,0.651774886896
10905,偏好语种,国语,0.602701955913
10907,偏好地区,其他,0.677813872656
10907,偏好地区,台湾,0.642817149215
10907,偏好地区,其他国家,0.598056909088
10907,偏好地区,法国,0.597983395919
10910,偏好节目类型,广告,0.696136139675
10910,偏好节目类型,恐怖,0.644267891545
10910,偏好节目类型,大陆剧场,0.618941917831
10910,偏好节目类型,动作,0.618482715292
10913,偏好节目类型,生活服务,0.794668943868
10913,偏好地区,其他,0.754729709196
10913,偏好语种,德语,0.751231226071
10913,偏好节目类型,广告,0.747338470805
10913,偏好语种,法语,0.72759224671
10913,偏好地区,台湾,0.715761685715
10913,偏好节目类型,恐怖,0.698387201477
10913,偏好节目类型,大陆剧场,0.675676083159
10913,偏好地区,其他国家,0.665922217423
10913,偏好地区,法国,0.665840362248
10913,偏好语种,其他,0.652596429753
10913,偏好语种,国语,0.603461643801
10914,偏好节目类型,广告,1.14367190333
10914,偏好节目类型,恐怖,1.07046312351
10914,偏好节目类型,大陆剧场,1.05209472158
10914,偏好节目类型,动作,1.03611374567
10914,偏好地区,其他,0.734793452726
10914,偏好地区,台湾,0.696854773263
10914,偏好地区,其他国家,0.648331819226
10914,偏好地区,法国,0.648252126264
10916,偏好节目类型,恐怖,3.15712927984
10916,偏好节目类型,动作,3.12562777771
10916,偏好节目类型,纪录片,2.98097364538
10916,偏好节目类型,悬念,2.96932136607
10916,偏好地区,大陆,2.19026309474
10916,偏好地区,日本,2.18602487024
10916,偏好地区,中国,2.02606498465
10916,偏好地区,香港,1.97927211126
10916,偏好语种,国语,1.32309476843
10916,偏好语种,日语,1.25281925984
10916,偏好语种,英语,1.179093731
10916,偏好语种,法语,0.900845097108
10929,偏好节目类型,生活服务,0.794668943868
10929,偏好地区,其他,0.754729709196
10929,偏好语种,德语,0.751231226071
10929,偏好节目类型,广告,0.747338470805
10929,偏好语种,法语,0.72759224671
10929,偏好地区,台湾,0.715761685715
10929,偏好节目类型,恐怖,0.698387201477
10929,偏好节目类型,大陆剧场,0.675676083159
10929,偏好地区,其他国家,0.665922217423
10929,偏好地区,法国,0.665840362248
10929,偏好语种,其他,0.652596429753
10929,偏好语种,国语,0.603461643801
10931,偏好节目类型,生活服务,1.00124370292
10931,偏好节目类型,广告,0.943422878106
10931,偏好节目类型,恐怖,0.940695866789
10931,偏好地区,台湾,0.938296091503
10931,偏好地区,其他,0.907068497713
10931,偏好地区,其他国家,0.89147451914
10931,偏好节目类型,综艺娱乐,0.882477360616
10931,偏好地区,美国,0.840678756866
10935,偏好节目类型,广告,1.95689250296
10935,偏好节目类型,大陆剧场,1.88009440991
10935,偏好节目类型,电视剧场,1.85908756746
10935,偏好节目类型,动作,1.84690218069
10935,偏好地区,其他,1.69213147178
10935,偏好地区,其他国家,1.69120918914
10935,偏好地区,日本,1.53031454735
10935,偏好地区,香港,1.45327496943
10935,偏好语种,德语,0.71877436432
10935,偏好语种,其他,0.677009819623
10935,偏好语种,国语,0.624330668243
10935,偏好语种,日语,0.573049232067
10938,偏好节目类型,广告,1.98818426942
10938,偏好节目类型,电视剧场,1.89967261569
10938,偏好节目类型,大陆剧场,1.89801107911
10938,偏好节目类型,恐怖,1.89199347658
10938,偏好地区,其他,1.22749303039
10938,偏好地区,台湾,1.21049124236
10938,偏好地区,其他国家,1.15599676424
10938,偏好地区,美国,1.13795022148
10938,偏好语种,德语,0.903629264063
10938,偏好语种,其他,0.822763119291
10938,偏好语种,国语,0.759591022032
10938,偏好语种,日语,0.693810451259
10939,偏好语种,粤语,0.634217908382
10939,偏好地区,英国,0.623905602715
10939,偏好地区,其他国家,0.60540369584
10939,偏好地区,美国,0.593027620762
10939,偏好地区,其他,0.592899576443
10939,偏好节目类型,生活服务,0.583340912145
10939,偏好语种,德语,0.579863374963
10939,偏好语种,其他,0.578784646243
10939,偏好节目类型,欧美剧场,0.574492923172
10939,偏好节目类型,恐怖,0.571080387857
10939,偏好节目类型,广告,0.550340376358
10939,偏好语种,国语,0.532772963814
10940,偏好节目类型,广告,1.59123413091
10940,偏好节目类型,纪录片,1.53726607821
10940,偏好节目类型,大陆剧场,1.5270314534
10940,偏好节目类型,电视剧场,1.52499018225
10940,偏好语种,德语,1.11313550546
10940,偏好地区,台湾,1.06694434786
10940,偏好地区,其他,1.06203481029
10940,偏好语种,其他,1.02673432458
10940,偏好地区,其他国家,1.00682072268
10940,偏好语种,国语,0.947492350605
10940,偏好地区,美国,0.946741734148
10940,偏好语种,日语,0.86707117575
10944,偏好节目类型,恐怖,1.96708043902
10944,偏好节目类型,动作,1.92527381532
10944,偏好节目类型,电视剧场,1.91578917031
10944,偏好节目类型,综艺娱乐,1.90301053211
10944,偏好地区,其他国家,1.65748454931
10944,偏好地区,美国,1.59790729499
10944,偏好地区,法国,1.59696015405
10944,偏好地区,大陆,1.53725856461
10944,偏好语种,其他,0.887865156863
10944,偏好语种,国语,0.831455968299
10944,偏好语种,日语,0.772132935909
10944,偏好语种,英语,0.747264080693
10951,偏好节目类型,恐怖,1.37567198672
10951,偏好节目类型,动作,1.35442961391
10951,偏好节目类型,纪录片,1.34423841093
10951,偏好节目类型,电视剧场,1.33781981001
10951,偏好地区,台湾,1.14528200184
10951,偏好语种,法语,1.0830041935
10951,偏好地区,其他国家,1.04729408717
10951,偏好地区,法国,1.02836704093
10951,偏好地区,大陆,0.996741634065
10951,偏好语种,其他,0.968135324844
10951,偏好语种,国语,0.915382616179
10951,偏好语种,日语,0.851990016483
10954,偏好节目类型,生活服务,1.25838057845
10954,偏好节目类型,广告,1.19009729699
10954,偏好节目类型,大陆剧场,1.1830188026
10954,偏好节目类型,综艺娱乐,1.18006230393
10954,偏好语种,德语,0.612963585548
10954,偏好语种,法语,0.593675471523
10954,偏好语种,其他,0.532482987414
10956,偏好节目类型,生活服务,2.19083204635
10956,偏好节目类型,电视剧场,2.01071605747
10956,偏好节目类型,恐怖,1.97094743428
10956,偏好节目类型,综艺娱乐,1.93836396877
10956,偏好地区,台湾,1.02607505575
10956,偏好地区,其他国家,0.9395805583
10956,偏好地区,法国,0.923957293226
10956,偏好地区,大陆,0.893506077788
10956,偏好语种,法语,0.806293596438
10956,偏好语种,其他,0.719943877227
10956,偏好语种,国语,0.685893403758
10956,偏好语种,日语,0.643866231121
10960,偏好节目类型,恐怖,1.06657947826
10960,偏好节目类型,广告,1.0461072385
10960,偏好节目类型,纪录片,1.03219488655
10960,偏好节目类型,电视剧场,1.00829020626
10960,偏好地区,台湾,0.888258899217
10960,偏好语种,法语,0.862652916518
10960,偏好地区,其他,0.819696665688
10960,偏好语种,德语,0.801618861307
10960,偏好地区,法国,0.799987762838
10960,偏好地区,美国,0.799606219162
10960,偏好语种,国语,0.739344277027
10960,偏好语种,日语,0.728338656425
10961,偏好节目类型,广告,0.885479263554
10961,偏好节目类型,恐怖,0.821337359359
10961,偏好节目类型,大陆剧场,0.790342823389
10961,偏好节目类型,动作,0.789664105996
10961,偏好地区,其他,0.656643018245
10961,偏好语种,德语,0.653683851365
10961,偏好语种,法语,0.633114393475
10961,偏好地区,台湾,0.622739383287
10961,偏好地区,其他国家,0.57937718555
10961,偏好地区,法国,0.579305968493
10961,偏好语种,其他,0.56785678335
10961,偏好语种,国语,0.525102149353
10962,偏好节目类型,广告,1.48789571582
10962,偏好节目类型,恐怖,1.39225556988
10962,偏好节目类型,动作,1.37620130715
10962,偏好节目类型,电视剧场,1.35452457085
10962,偏好地区,台湾,0.629500354102
10962,偏好地区,其他,0.608477932088
10962,偏好地区,其他国家,0.58540824241
10962,偏好地区,法国,0.567068485018
10962,偏好语种,法语,0.529012526067
10962,偏好语种,德语,0.522963486869
10964,偏好节目类型,生活服务,1.27803207792
10964,偏好节目类型,广告,1.20964163898
10964,偏好节目类型,大陆剧场,1.20957929553
10964,偏好节目类型,恐怖,1.19747129047
10964,偏好语种,德语,0.653549764082
10964,偏好语种,法语,0.632984525514
10964,偏好地区,其他,0.570895676058
10964,偏好语种,其他,0.567740301394
10964,偏好地区,台湾,0.541419327322
10964,偏好语种,国语,0.524994437467
10964,偏好地区,其他国家,0.503719556664
10964,偏好地区,法国,0.503657639445
10966,偏好节目类型,欧美剧场,1.04137747382
10966,偏好节目类型,生活服务,1.03339230965
10966,偏好节目类型,大陆剧场,1.0254664789
10966,偏好节目类型,战争,1.02171000652
10966,偏好语种,粤语,0.630603845851
10966,偏好地区,英国,0.586640321039
10966,偏好语种,德语,0.576559049323
10966,偏好语种,其他,0.57548646769
10966,偏好地区,其他国家,0.569243515269
10966,偏好地区,美国,0.557606651254
10966,偏好地区,其他,0.557486254899
10966,偏好语种,国语,0.529736980786
10967,偏好节目类型,恐怖,1.42622327418
10967,偏好节目类型,动作,1.40094950984
10967,偏好节目类型,纪录片,1.39021082104
10967,偏好节目类型,电视剧场,1.38316767391
10967,偏好语种,法语,0.871564711318
10967,偏好地区,台湾,0.805906600845
10967,偏好语种,其他,0.778270680389
10967,偏好语种,国语,0.741175088933
10967,偏好地区,其他国家,0.730316312415
10967,偏好地区,法国,0.710156947403
10967,偏好地区,日本,0.704149588325
10967,偏好语种,日语,0.695460125709
10968,偏好节目类型,大陆剧场,1.60785121393
10968,偏好节目类型,恐怖,1.58624187176
10968,偏好节目类型,电视剧场,1.58452379695
10968,偏好节目类型,综艺娱乐,1.53357107048
10968,偏好语种,法语,0.74991079493
10968,偏好地区,台湾,0.746781513175
10968,偏好地区,其他国家,0.686895984714
10968,偏好地区,法国,0.678684215812
10968,偏好语种,其他,0.671214010689
10968,偏好地区,大陆,0.651506439252
10968,偏好语种,国语,0.629384625455
10968,偏好语种,日语,0.580243953146
10970,偏好语种,法语,1.24095877775
10970,偏好语种,其他,1.10966696263
10970,偏好语种,国语,1.04714063243
10970,偏好语种,日语,0.972444626878
10972,偏好节目类型,广告,1.11211324678
10972,偏好节目类型,恐怖,1.02352544433
10972,偏好节目类型,纪录片,0.980410139528
10972,偏好节目类型,大陆剧场,0.979257641512
10972,偏好地区,其他,0.514347554075
10975,偏好地区,台湾,1.04199054925
10975,偏好语种,法语,1.03561410737
10975,偏好地区,其他国家,0.949237217692
10975,偏好地区,法国,0.928304596648
10975,偏好语种,其他,0.925282244203
10975,偏好地区,大陆,0.905425748581
10975,偏好语种,国语,0.877917562468
10975,偏好语种,日语,0.820345950125
10975,偏好节目类型,欧美剧场,0.747555717365
10975,偏好节目类型,恐怖,0.641568336265
10975,偏好节目类型,纪录片,0.6302737656
10975,偏好节目类型,电视剧场,0.629294250234
10979,偏好节目类型,生活服务,0.794668943868
10979,偏好地区,其他,0.754729709196
10979,偏好语种,德语,0.751231226071
10979,偏好节目类型,广告,0.747338470805
10979,偏好语种,法语,0.72759224671
10979,偏好地区,台湾,0.715761685715
10979,偏好节目类型,恐怖,0.698387201477
10979,偏好节目类型,大陆剧场,0.675676083159
10979,偏好地区,其他国家,0.665922217423
10979,偏好地区,法国,0.665840362248
10979,偏好语种,其他,0.652596429753
10979,偏好语种,国语,0.603461643801
10981,偏好节目类型,生活服务,0.794668943868
10981,偏好地区,其他,0.754729709196
10981,偏好语种,德语,0.751231226071
10981,偏好节目类型,广告,0.747338470805
10981,偏好语种,法语,0.72759224671
10981,偏好地区,台湾,0.715761685715
10981,偏好节目类型,恐怖,0.698387201477
10981,偏好节目类型,大陆剧场,0.675676083159
10981,偏好地区,其他国家,0.665922217423
10981,偏好地区,法国,0.665840362248
10981,偏好语种,其他,0.652596429753
10981,偏好语种,国语,0.603461643801
10983,偏好节目类型,广告,0.798915618147
10983,偏好节目类型,恐怖,0.735470656893
10983,偏好节目类型,纪录片,0.70430765736
10983,偏好节目类型,大陆剧场,0.703799025771
10985,偏好节目类型,广告,2.72457113166
10985,偏好节目类型,电视剧场,2.63634412897
10985,偏好节目类型,动作,2.60348108537
10985,偏好节目类型,纪录片,2.60164581491
10985,偏好地区,其他,1.70699936371
10985,偏好地区,日本,1.51795058435
10985,偏好地区,香港,1.44655817672
10985,偏好地区,中国,1.44311456046
10985,偏好语种,德语,1.15397952453
10985,偏好语种,日语,0.952620143539
10985,偏好语种,英语,0.914193085854
10985,偏好语种,法语,0.870293098952
10990,偏好语种,其他,1.74652565177
10990,偏好节目类型,生活服务,1.6704491682
10990,偏好节目类型,历史,1.64237422599
10990,偏好节目类型,电视剧场,1.63052027801
10990,偏好节目类型,动作,1.61474827951
10990,偏好语种,日语,1.5279384497
10990,偏好语种,英语,1.4750221459
10990,偏好地区,其他,1.4081710016
10990,偏好地区,其他国家,1.36093224456
10990,偏好地区,法国,1.30273273209
10990,偏好地区,大陆,1.23513968193
10990,偏好语种,国语,1.21462274712
10991,偏好节目类型,生活服务,1.02790469785
10991,偏好节目类型,综艺娱乐,0.977418376207
10991,偏好节目类型,广告,0.947960340288
10991,偏好节目类型,纪录片,0.929501420421
10991,偏好语种,德语,0.696232829887
10991,偏好语种,法语,0.674324484061
10991,偏好语种,其他,0.604819186547
10991,偏好语种,国语,0.55928160786
10993,偏好节目类型,广告,1.21500071561
10993,偏好节目类型,综艺娱乐,1.17466835169
10993,偏好节目类型,纪录片,1.14033453357
10993,偏好节目类型,电视剧场,1.12757391428
10993,偏好地区,其他,0.620423477764
10993,偏好地区,台湾,0.58838992144
10993,偏好地区,其他国家,0.547419523864
10993,偏好地区,法国,0.547352235044
10994,偏好节目类型,生活服务,0.759358508025
10994,偏好地区,英国,0.754729709196
10994,偏好语种,粤语,0.751231226071
10994,偏好节目类型,欧美剧场,0.747338470805
10994,偏好地区,台湾,0.680190718673
10994,偏好语种,法语,0.665235229404
10994,偏好节目类型,动作,0.651090643563
10994,偏好节目类型,纪录片,0.631365632533
10994,偏好地区,其他国家,0.610405571585
10994,偏好地区,日本,0.608894206102
10994,偏好语种,其他,0.592684744588
10994,偏好语种,国语,0.572817759995
10997,偏好节目类型,生活服务,0.936796105995
10997,偏好地区,台湾,0.81901795366
10997,偏好节目类型,恐怖,0.811529793114
10997,偏好节目类型,动作,0.797420376918
10997,偏好节目类型,大陆剧场,0.788448235869
10997,偏好地区,其他国家,0.755199066443
10997,偏好地区,法国,0.748109008292
10997,偏好地区,大陆,0.715260303324
10999,偏好节目类型,动作,1.63478855024
10999,偏好节目类型,恐怖,1.60130710324
10999,偏好节目类型,电视剧场,1.59668655614
10999,偏好节目类型,综艺娱乐,1.577381204
10999,偏好地区,其他国家,1.47005744168
10999,偏好地区,法国,1.40905971189
10999,偏好地区,美国,1.40614337144
10999,偏好地区,大陆,1.34642198177
10999,偏好语种,其他,1.24096302554
10999,偏好语种,国语,1.15521228883
10999,偏好语种,日语,1.0675668952
10999,偏好语种,英语,1.04412052789
11003,偏好节目类型,生活服务,1.86580440386
11003,偏好节目类型,广告,1.76167438245
11003,偏好节目类型,大陆剧场,1.75321819221
11003,偏好节目类型,电视剧场,1.69770575789
11003,偏好地区,台湾,1.10095309754
11003,偏好地区,其他,1.0833750866
11003,偏好地区,其他国家,1.04172721466
11003,偏好地区,美国,0.98068131581
11003,偏好语种,德语,0.848705463665
11003,偏好语种,其他,0.810795095404
11003,偏好语种,国语,0.747364792161
11003,偏好语种,日语,0.687340305815
11004,偏好地区,台湾,0.788876282508
11004,偏好节目类型,恐怖,0.788566020613
11004,偏好节目类型,动作,0.773399680196
11004,偏好节目类型,纪录片,0.763502450172
11004,偏好节目类型,大陆剧场,0.762403445963
11004,偏好地区,其他国家,0.726009882143
11004,偏好地区,法国,0.717742028034
11004,偏好地区,大陆,0.688386431961
11004,偏好语种,法语,0.612770866154
11004,偏好语种,其他,0.548200801847
11004,偏好语种,国语,0.515688167508
11005,偏好地区,其他,1.30714465323
11005,偏好地区,美国,1.20071304615
11005,偏好节目类型,生活服务,1.16913416773
11005,偏好地区,大陆,1.14350150372
11005,偏好地区,日本,1.11016611102
11005,偏好节目类型,广告,1.09745289487
11005,偏好节目类型,恐怖,1.08643845821
11005,偏好节目类型,大陆剧场,1.01970610072
11005,偏好语种,法语,0.520900856337
11005,偏好语种,德语,0.505038048082
11006,偏好节目类型,大陆剧场,2.66625984564
11006,偏好节目类型,电视剧场,2.65118312365
11006,偏好节目类型,动作,2.64547685157
11006,偏好节目类型,历史,2.57474962052
11006,偏好地区,其他国家,1.70679831036
11006,偏好地区,美国,1.65851275117
11006,偏好地区,法国,1.62498496085
11006,偏好地区,日本,1.55388141625
11006,偏好语种,其他,1.434172631
11006,偏好语种,国语,1.34518315963
11006,偏好语种,日语,1.25228158941
11006,偏好语种,英语,1.20771272168
11008,偏好节目类型,恐怖,1.50455707072
11008,偏好节目类型,动作,1.47755176129
11008,偏好节目类型,纪录片,1.46339224089
11008,偏好节目类型,电视剧场,1.45495609072
11008,偏好语种,法语,1.07267148639
11008,偏好语种,其他,0.959045554625
11008,偏好语种,国语,0.905871173104
11008,偏好语种,日语,0.842168210743
11008,偏好地区,台湾,0.533933491014
11012,偏好节目类型,大陆剧场,1.45263862926
11012,偏好节目类型,电视剧场,1.42762850594
11012,偏好节目类型,恐怖,1.42415413066
11012,偏好节目类型,综艺娱乐,1.3773122847
11012,偏好地区,台湾,0.898184056408
11012,偏好地区,其他国家,0.822630423373
11012,偏好地区,法国,0.809119440739
11012,偏好地区,大陆,0.782201757467
11012,偏好语种,法语,0.641143996226
11012,偏好语种,其他,0.572747949301
11012,偏好语种,国语,0.543991580499
11012,偏好语种,粤语,0.510777390997
11013,偏好节目类型,恐怖,1.54387026166
11013,偏好节目类型,动作,1.51844911326
11013,偏好节目类型,大陆剧场,1.51045544166
11013,偏好节目类型,纪录片,1.47540966606
11013,偏好地区,台湾,1.06383310779
11013,偏好地区,法国,0.95690340913
11013,偏好地区,美国,0.93231341329
11013,偏好地区,大陆,0.917124047934
11013,偏好语种,法语,0.687593507491
11013,偏好语种,德语,0.650289623622
11013,偏好语种,国语,0.586268322721
11013,偏好语种,日语,0.570419845526
11018,偏好节目类型,广告,1.28819741299
11018,偏好节目类型,综艺娱乐,1.26569793031
11018,偏好节目类型,纪录片,1.22200194066
11018,偏好节目类型,电视剧场,1.20915775046
11018,偏好语种,德语,0.642114812638
11018,偏好语种,法语,0.621909397478
11018,偏好语种,其他,0.557806730706
11018,偏好语种,国语,0.515808777505
11020,偏好节目类型,广告,1.1825003351
11020,偏好节目类型,综艺娱乐,1.11387203135
11020,偏好节目类型,大陆剧场,1.09627030618
11020,偏好节目类型,电视剧场,1.08676491352
11021,偏好节目类型,广告,1.18128536723
11021,偏好节目类型,大陆剧场,1.11038057956
11021,偏好节目类型,恐怖,1.10860539901
11021,偏好节目类型,综艺娱乐,1.08405710215
11024,偏好节目类型,欧美剧场,0.760841819906
11024,偏好节目类型,广告,0.727034463426
11024,偏好节目类型,恐怖,0.66042505333
11024,偏好节目类型,电视剧场,0.641970130203
11026,偏好节目类型,动作,2.667562353
11026,偏好节目类型,恐怖,2.61518324497
11026,偏好节目类型,综艺娱乐,2.58014706033
11026,偏好节目类型,历史,2.55446563741
11026,偏好地区,法国,1.88378723242
11026,偏好地区,大陆,1.81052224612
11026,偏好地区,中国,1.72753094273
11026,偏好地区,香港,1.61805672798
11026,偏好语种,德语,1.12575663365
11026,偏好语种,日语,0.986785049006
11026,偏好语种,英语,0.928947679087
11026,偏好语种,粤语,0.888914688498
11027,偏好节目类型,生活服务,0.794668943868
11027,偏好地区,其他,0.754729709196
11027,偏好语种,德语,0.751231226071
11027,偏好节目类型,广告,0.747338470805
11027,偏好语种,法语,0.72759224671
11027,偏好地区,台湾,0.715761685715
11027,偏好节目类型,恐怖,0.698387201477
11027,偏好节目类型,大陆剧场,0.675676083159
11027,偏好地区,其他国家,0.665922217423
11027,偏好地区,法国,0.665840362248
11027,偏好语种,其他,0.652596429753
11027,偏好语种,国语,0.603461643801
11028,偏好节目类型,广告,1.73728373436
11028,偏好节目类型,恐怖,1.69026700456
11028,偏好节目类型,综艺娱乐,1.61010715485
11028,偏好节目类型,大陆剧场,1.60621234539
11028,偏好地区,其他,0.801362241074
11028,偏好地区,其他国家,0.782484094302
11028,偏好地区,美国,0.756275116776
11028,偏好地区,法国,0.741275746919
11030,偏好节目类型,大陆剧场,2.75814590392
11030,偏好节目类型,广告,2.73135574914
11030,偏好节目类型,纪录片,2.55111315487
11030,偏好节目类型,动作片,2.53933371642
11030,偏好语种,德语,1.11876374849
11030,偏好地区,台湾,1.08107545452
11030,偏好地区,其他,1.07354744899
11030,偏好语种,其他,1.03483682777
11030,偏好地区,其他国家,1.02072984102
11030,偏好地区,美国,0.960048626935
11030,偏好语种,国语,0.954880592046
11030,偏好语种,日语,0.874187313762
11031,偏好节目类型,欧美剧场,1.23815325627
11031,偏好地区,台湾,1.14313448491
11031,偏好节目类型,恐怖,1.0602322888
11031,偏好地区,其他国家,1.04743314843
11031,偏好节目类型,动作,1.04459169403
11031,偏好节目类型,纪录片,1.04413816692
11031,偏好地区,法国,1.03070849891
11031,偏好地区,大陆,0.995702086973
11031,偏好语种,法语,0.775565285336
11031,偏好语种,其他,0.692321949702
11031,偏好语种,国语,0.660729821482
11031,偏好语种,粤语,0.644398940273
11033,偏好节目类型,广告,0.922490567924
11033,偏好节目类型,恐怖,0.847403335562
11033,偏好节目类型,纪录片,0.813207332536
11033,偏好节目类型,综艺娱乐,0.811224638112
11033,偏好语种,德语,0.66968045661
11033,偏好语种,法语,0.648607633832
11033,偏好语种,其他,0.58175307401
11033,偏好地区,其他,0.558023218087
11033,偏好语种,国语,0.537952171239
11033,偏好地区,台湾,0.529211497017
11035,偏好节目类型,生活服务,1.53755744354
11035,偏好节目类型,大陆剧场,1.39716256169
11035,偏好节目类型,电视剧场,1.37036402979
11035,偏好节目类型,恐怖,1.35215892108
11035,偏好语种,法语,1.060383739
11035,偏好语种,其他,0.947610953113
11035,偏好语种,国语,0.897867668089
11035,偏好语种,日语,0.837686519804
11035,偏好地区,台湾,0.554028956877
11035,偏好地区,其他国家,0.508243006485
11035,偏好地区,法国,0.500751888652
11037,偏好节目类型,恐怖,0.886983113048
11037,偏好节目类型,动作,0.879890224658
11037,偏好节目类型,纪录片,0.868629149909
11037,偏好节目类型,电视剧场,0.863550356707
11037,偏好地区,台湾,0.652755250954
11037,偏好地区,其他国家,0.593020081666
11037,偏好地区,法国,0.578227360838
11037,偏好地区,日本,0.566704491009
11037,偏好语种,法语,0.535182030911
11039,偏好节目类型,动作,3.31369360889
11039,偏好节目类型,综艺娱乐,3.26813562024
11039,偏好节目类型,历史,3.18947376125
11039,偏好节目类型,爱情,3.12667680163
11039,偏好地区,法国,2.49633036917
11039,偏好地区,中国,2.27977233712
11039,偏好地区,香港,2.16747946198
11039,偏好地区,日本,1.67478119474
11039,偏好语种,国语,1.21619283383
11039,偏好语种,日语,1.15454137567
11039,偏好语种,英语,1.08013524637
11039,偏好语种,法语,0.918278676538
11040,偏好节目类型,大陆剧场,2.64257625959
11040,偏好节目类型,恐怖,2.61113921875
11040,偏好节目类型,综艺娱乐,2.50399039776
11040,偏好节目类型,悬念,2.48843747388
11040,偏好地区,台湾,1.39917359693
11040,偏好地区,美国,1.28991142166
11040,偏好地区,法国,1.26780410126
11040,偏好语种,法语,1.23007232731
11040,偏好地区,大陆,1.22423086717
11040,偏好语种,国语,1.04659788288
11040,偏好语种,日语,0.995131993242
11040,偏好语种,英语,0.924492780301
11041,偏好节目类型,广告,0.985471506968
11041,偏好节目类型,恐怖,0.903767208009
11041,偏好节目类型,纪录片,0.868693402999
11041,偏好节目类型,综艺娱乐,0.866673136521
11043,偏好节目类型,生活服务,0.730780707985
11043,偏好地区,其他,0.694052429605
11043,偏好语种,德语,0.690835210668
11043,偏好节目类型,广告,0.687255417509
11043,偏好语种,法语,0.669096711628
11043,偏好地区,台湾,0.658217280884
11043,偏好节目类型,恐怖,0.642239636368
11043,偏好节目类型,大陆剧场,0.621354402018
11043,偏好地区,其他国家,0.612384708457
11043,偏好地区,法国,0.612309434115
11043,偏好语种,其他,0.600130261341
11043,偏好语种,国语,0.554945717586
11048,偏好地区,其他,0.723990557978
11048,偏好地区,台湾,0.686609650987
11048,偏好地区,其他国家,0.638800078872
11048,偏好地区,法国,0.638721557552
11054,偏好语种,法语,1.04572053057
11054,偏好语种,其他,0.935027529561
11054,偏好语种,国语,0.882697906967
11054,偏好节目类型,欧美剧场,0.866650470964
11054,偏好语种,日语,0.820109438279
11054,偏好节目类型,恐怖,0.743752815411
11054,偏好节目类型,纪录片,0.73068656606
11054,偏好节目类型,电视剧场,0.729543467495
11054,偏好地区,台湾,0.707323857265
11054,偏好地区,其他国家,0.648656562477
11054,偏好地区,法国,0.63887345838
11054,偏好地区,大陆,0.61631527541
11058,偏好节目类型,生活服务,2.64210993954
11058,偏好节目类型,恐怖,2.5279710005
11058,偏好节目类型,广告,2.511974861
11058,偏好节目类型,综艺娱乐,2.44123498994
11058,偏好地区,其他,1.92235231721
11058,偏好地区,法国,1.81696849326
11058,偏好地区,大陆,1.75092161526
11058,偏好地区,香港,1.58609256745
11058,偏好语种,德语,1.359117677
11058,偏好语种,日语,1.11989048648
11058,偏好语种,英语,1.0763687347
11058,偏好语种,国语,0.889611186982
11067,偏好节目类型,广告,1.72837485142
11067,偏好节目类型,恐怖,1.72590608471
11067,偏好节目类型,大陆剧场,1.6016379411
11067,偏好节目类型,电视剧场,1.58228812228
11067,偏好地区,台湾,1.13731748581
11067,偏好地区,其他,1.11029568256
11067,偏好地区,其他国家,1.09533117152
11067,偏好地区,美国,1.04812373703
11067,偏好语种,德语,0.882701219425
11067,偏好语种,其他,0.825258192581
11067,偏好语种,国语,0.761227678807
11067,偏好语种,日语,0.69796642045
11077,偏好语种,法语,0.966091637263
11077,偏好节目类型,历史,0.921686284575
11077,偏好节目类型,欧美剧场,0.910378250544
11077,偏好地区,英国,0.88187116546
11077,偏好语种,其他,0.864580877244
11077,偏好节目类型,恐怖,0.855678075345
11077,偏好地区,台湾,0.855520013734
11077,偏好节目类型,广告,0.855032464547
11077,偏好地区,美国,0.819177593925
11077,偏好地区,其他国家,0.815041701445
11077,偏好语种,国语,0.811496199048
11077,偏好语种,日语,0.748984063184
11080,偏好节目类型,电视剧场,1.85592179678
11080,偏好节目类型,欧美剧场,1.83920497195
11080,偏好节目类型,生活服务,1.82439122109
11080,偏好节目类型,恐怖,1.7843024528
11080,偏好地区,其他,1.28300970379
